epoch,selected_clients,accuracy,loss,run_time
1,"[37, 95, 73, 59, 15, 5, 86, 60, 70, 1]",11.06,4.418270094394684,20.77079463005066
2,"[60, 70, 15, 73, 59, 42, 29, 61, 14, 36]",20.26,2.3429189586639403,52.01804709434509
3,"[15, 59, 42, 95, 29, 62, 18, 7, 94, 97]",23.22,2.112573034763336,81.88532757759094
4,"[86, 15, 29, 95, 36, 12, 49, 3, 89, 26]",19.89,2.3203357446193693,110.84072637557983
5,"[60, 42, 70, 29, 7, 78, 92, 88, 58, 91]",22.91,2.336701992750168,140.3376395702362
6,"[89, 29, 42, 15, 37, 34, 28, 51, 16, 77]",33.38,1.929056602716446,181.48556423187256
7,"[89, 51, 15, 29, 16, 68, 71, 75, 8, 38]",32.58,1.9056866681575775,217.07035613059998
8,"[89, 91, 73, 34, 42, 32, 69, 63, 85, 46]",31.44,1.8084997832775116,261.6147539615631
9,"[89, 77, 16, 42, 34, 48, 41, 2, 10, 64]",34.4,1.7354857456684112,301.3603529930115
10,"[69, 10, 77, 34, 32, 23, 9, 27, 20, 93]",40.61,1.775670131444931,335.5643901824951
11,"[77, 16, 32, 29, 59, 54, 81, 87, 35, 13]",43.67,1.6535214924812316,367.16542291641235
12,"[29, 34, 77, 32, 89, 52, 44, 24, 17, 39]",38.87,1.710047210454941,399.73356676101685
13,"[51, 69, 34, 15, 42, 99, 98, 30, 55, 33]",45.26,1.5938282215595245,436.7645585536957
14,"[69, 89, 16, 42, 34, 84, 25, 19, 53, 96]",40.79,1.63323805809021,479.4746105670929
15,"[89, 42, 16, 69, 10, 66, 57, 6, 79, 43]",39.2,1.6301640379428863,521.5342738628387
16,"[89, 53, 42, 10, 34, 22, 67, 21, 72, 45]",52.69,1.3266990447044373,564.6667213439941
17,"[15, 29, 69, 91, 43, 74, 82, 65, 56, 31]",43.23,1.6585997331142426,601.2572519779205
18,"[53, 30, 77, 43, 34, 80, 83, 76, 0, 4]",47.91,1.483500611782074,647.4375357627869
19,"[77, 34, 53, 89, 10, 11, 47, 50, 40, 90]",48.02,1.429249118566513,691.494922876358
20,"[29, 11, 10, 34, 32, 4, 79, 95, 16, 43]",48.18,1.3844569623470306,742.5803813934326
21,"[2, 16, 29, 53, 4, 17, 54, 8, 89, 93]",45.54,1.5483099901676178,784.8031415939331
22,"[16, 63, 89, 53, 11, 54, 45, 0, 3, 68]",54.04,1.3150042116641998,825.967761516571
23,"[10, 29, 43, 11, 42, 28, 84, 57, 23, 59]",44.06,1.5267916095256806,862.7208788394928
24,"[69, 89, 4, 42, 16, 85, 41, 7, 13, 44]",48.56,1.41561262011528,899.8437705039978
25,"[69, 11, 43, 4, 42, 76, 30, 77, 79, 40]",51.96,1.3332020246982574,946.6392276287079
26,"[42, 10, 4, 73, 29, 63, 77, 53, 7, 17]",49.61,1.3838423943519593,992.6729674339294
27,"[16, 99, 29, 69, 26, 43, 8, 15, 95, 2]",46.71,1.5101458740234375,1034.208200931549
28,"[53, 69, 10, 4, 89, 95, 11, 38, 78, 5]",54.54,1.2538989800214768,1079.7333641052246
29,"[34, 29, 69, 53, 11, 25, 65, 32, 74, 15]",52.31,1.3666476047039031,1125.6922388076782
30,"[34, 42, 16, 29, 53, 12, 91, 80, 39, 62]",46.81,1.5688711106777191,1165.4362783432007
